id,user_id,tree_id,comment_text,platform,sentiment,confidence,category,impact,water_drops,poison_drops,week_number
#######,#######,#######,"tava tudo certo pra ir ver a caravana da coca cola daqui a pouco, mas minha mãe passou mal e aí nem fui",twitter,negative,0.65,Profanity,5,0,5,6
#######,#######,#######,He looking cool and breve,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,You are an incredibly beautiful woman sana,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,😍🥰,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Salut to our great flag.,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,Lovely gameplay,instagram,positive,0.6,Normal,3,3,0,2
#######,#######,#######,Just because someone is rich does not mean they are incapable.,instagram,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Good and humble leader.,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,JOKER is the greatest Center ever,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,some will think its ai,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,Beautiful picture,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,red wine🍷,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,Good comady.,twitter,negative,0.5,Trolling,3,0,3,6
#######,#######,#######,i FUCKING HATE YOU BITCH,instagram,negative,0.85,Hate Speech,1,0,0,1
#######,#######,#######,yummy,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,Cooking content and more family content too,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,she is beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,as loquinha no encontro tudo pra mim 🥹,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,Great on Jojos,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,"talented, it's even better than me 🤣",twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Definitely! It's important to reach out when we need it. We're all in this together.,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Kirsten Dunst is forever my MJ queen! ❤️👑,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,we love you,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,beautiful dance moves,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,szkoda,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,We dont celebrate until we win. #LFC  #WHULIV,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,my beautiful dancer and singer,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,beautiful family,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,"mais um dia, mais um tweet dizendo que tô cansada e com sono",twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Zisuka nje sebebiza uZungu police umangamanga 🤣🤣 #SenzoMeyiwatrial,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,perfect 😋,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,i have never seen such beautiful natural stones,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,como pode paçoquita ser o melhor doce do mundo,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,you have strong teeth mylove,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,yes,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,10 out of 10 lovely,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Great party.,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,That will be an expensive miss for Aston VIlla #AVLARS,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,"A lovely delivery from Sanchez and a clinical finish from Joao Pedro! Chelsea, you beaut! 💙💙💙",twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,so cute 🥰,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,One of the greatest movies ever,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,"Absolutely, the cold makes it even harder for those in need. We should find a way to support them.",twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,amen thank you,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,Top Rox is a great finisher for getting a great view.,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,"adoro qnd o meu trabalho envolve asmr (o único problema é o sono que dá kkk isso é, mais sono do que normalmente já sinto",twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,they are making this country a shit hole!,twitter,negative,0.65,Profanity,5,0,5,2
#######,#######,#######,😂😂wait,instagram,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,dont do it. choose happiness,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Real gamers don't care what others are doing. We all love the game,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,"Wow, so cut and great work.",twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Keep going — you’re doing great,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,The Madrid jersey looks good on you!,instagram,negative,0.5,Trolling,3,0,3,2
#######,#######,#######,What does not pay rent must go out lol.,twitter,negative,0.5,Trolling,3,0,3,5
#######,#######,#######,God is good,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,"e da próxima vez não levo minha mãe e minha sobrinha cmg, elas não deixam eu me divertir lá 🥲",twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,Statement refuses to be proven 🤣🤣🤣🤣 #senzomeyiwatrial,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,yess. Thank God it's friday,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Good to see you.,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,"same here, social interaction in general nje.",twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Thanks for this,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,may his soul rest in peace,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,the judge is soo biased,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,The dick that you love to suck. Is it correct?,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,I totally get that. It's okay to miss people but also find strength in being on your own. 🌟,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,"""Bayazi!!  Mina babengithathaphi ngingakazi ngihlale naye uGininda, wayengazelaphi"" #senzomeyiwatrial",twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Lovely lovely crack,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,I love that PC case,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,Why is he after one Ballon d'Or when he already has 2 of them at home,twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,it looks good and tasty,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,Cuuute,instagram,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Beautiful,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,"my beautiful neighbour,you look very nice,and i love you",instagram,positive,0.8,Normal,4,4,0,5
#######,#######,#######,"finally, some rain after so much heat!",twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,o trabalho sábado é tão zzz,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,tomei trauma da vivo dps de ontem,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,This looks fun😂😂,instagram,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,"Went to the grade 7 award ceremony, I'm back to report that the kids are alright 🫶",twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,i love this,twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,New Objective,instagram,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,To soul make a great relationship.,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,💜💜💜💜💜,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,"ahw ay ""liyamehlula""😂😂",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Good looking.,twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,"this will be lit,thank you",instagram,positive,0.6,Normal,1,0,0,4
#######,#######,#######,beautiful people,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,"well done,this was nice",instagram,positive,0.7,Normal,3,3,0,6
#######,#######,#######,"Congratulation and gratitude, you  are looking cool.",twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,duvido nada que mais pro final da novela ela vai ter uma redenção,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,mersie the beautiful goat,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,"mas não tô reclamando não, que venha mais trabalho pfvr, que 2026 seja bem próspero 🥹",twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,im sorry,instagram,neutral,0.5,Normal,2,0,0,6
#######,#######,#######,I said it,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Bathong lona,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Thank you!,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,amen oo. Thank you,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,"People want us to believe Zungu, but what did const. Zungu give as proof of all he said? Instead he could not even bring 1 person to back his story up!  #senzomeyiwatrial",twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,lá vou eu ter que instalar duolingo..,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,happiest of birthdays,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,He  is a good God,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,vhuswa,twitter,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,What's in the air. Just caught a cold this past weekend but we keep it moving nonetheless. Good morning :),twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,"albedo trending in 2025 and not being related to lore wasn't on my bingo list for this year, glad he got a well-deserved upgrade to his kit",twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,this is bad,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,"Its natural, we all do it no one is special when nature calls. I don't understand when you say she does not love herself ..",twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,loveely,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,beautiful lady,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,😂😂😂 we plan but God decide.,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,The dress is delightful. Delightfully black.,instagram,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,It's insane how fast these tiny people grow,instagram,neutral,0.5,Normal,1,0,0,4
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,I really love the fit,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,Good morning :),twitter,positive,0.6,Normal,3,3,0,5
#######,#######,#######,Sad this needs to be said…,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,I Met You When I Was 18 (The Playlist) - Lauv,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,Need it expeditiously!,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,🤣,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,skhaphe wena lamhlabeni we beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Jati sike pani last mai Oli kai saran ma pugiyo k garnu sikera ra,twitter,neutral,0.5,Normal,1,0,0,6
#######,#######,#######,e me deu uma sensação de closure tbm 🥹,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,😂😂😂good one,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,"you  are so creative,i love it",instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,Awesome.,twitter,positive,0.6,Normal,3,3,0,6
#######,#######,#######,nice makhi,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,amen. thanks,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,x,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,Thank you,twitter,positive,0.6,Normal,3,3,0,3
#######,#######,#######,"1 down, 4 more to go#MUFC #GGMU",twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,"That's not even a Japanese coke bottle, it's European",instagram,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,meu set das moranguetes de sylvanian families foi cancelado 😭,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,já vi que hoje o trabalho vai ser devagar pqp,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,WE LOVE YOU MAN,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,"He is ready for Brighton, Liverpool's greatest player of all time.",twitter,positive,0.6,Normal,3,3,0,4
#######,#######,#######,skhaphe wena lamhlabeni we beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,We always support great humanity.,twitter,positive,0.7,Normal,4,4,0,5
#######,#######,#######,Matt Cardona is lucky to have her,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,outfit is beautiful,instagram,positive,0.6,Normal,3,3,0,5
#######,#######,#######,sgebengu lo beautiful,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,Come on boys. Time to turn it around and get a solid win.#LFC  #LEELIV,twitter,neutral,0.5,Normal,1,0,0,3
#######,#######,#######,Lovely use of time,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,Good to see you ma'am.,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,tonton partiu tem 3 meses e ainda não consegui tirar o contato dele do meu celular,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,That's sweet,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,😂😂😂 I LOVE these,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,You are such a cool human being,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,Trust your gut feel. It is always right. Great!,twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,Gakpo simply has no idea how to play with Kerkez and it's killing every attack on that side.#LFC #LEELIV,twitter,negative,0.85,Hate Speech,9,0,9,3
#######,#######,#######,Love that PC players get tilted so easily,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,you were great too.everything about that viedo is beautiful,instagram,positive,0.7,Normal,4,4,0,5
#######,#######,#######,I'm really not trying to start something. I mind my business but I somehow make them act strange 😂,twitter,neutral,0.5,Normal,1,0,0,5
#######,#######,#######,congrats,instagram,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,very nice acting,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,6
#######,#######,#######,"Wow, super insightful point. Saving this.",twitter,positive,0.6,Normal,3,3,0,1
#######,#######,#######,nice,instagram,positive,0.6,Normal,3,3,0,1
#######,#######,#######,sooono,twitter,neutral,0.5,Normal,1,0,0,1
#######,#######,#######,My gratitude and humble respect .,twitter,positive,0.6,Normal,3,3,0,2
#######,#######,#######,Amazing!,instagram,positive,0.6,Normal,3,3,0,4
#######,#######,#######,ehh,twitter,neutral,0.5,Normal,1,0,0,2
#######,#######,#######,beautiful sisi,instagram,positive,0.6,Normal,3,3,0,5
